url;name;sku;price;size;brand;description;images
https://us.shein.com/SHEIN-X-Riana-Bastien-Striped-Print-Lantern-Sleeve-Peplum-Shirt-p-3149071-cat-1733.html?mallCode=1;SHEIN X Riana Bastien Striped Print Lantern Sleeve Peplum Shirt; SKU: sw2106291927996299;$10.50;XS (2),S (4),M (6),L (8/10);SHEIN X Riana Bastien;[{'Color': 'Multicolor'}, {'Style': 'Elegant'}, {'Pattern Type': 'Striped'}, {'Type': 'Shirt'}, {'Neckline': 'Collar'}, {'Details': 'Button Front'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Bishop Sleeve'}, {'Hem Shaped': 'Flared'}, {'Length': 'Regular'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2021/09/09/163118387445f51389a05bab6f39b56fd21e742c84_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/1631183858712818b6390541a673f40e5fbc600118_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/163118386094dd717cd4777df3c37e92cb3bbd55b8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/1631183862d651511e9d08e171324de550dd855531_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/1631183868c9c8fa4d9b45d95fe14d2258ad9da17d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/16311838714397bd4ee6b6305ac1d8f180ed6bdd3b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/163118387445f51389a05bab6f39b56fd21e742c84_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/163118387445f51389a05bab6f39b56fd21e742c84_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/09/1631183858712818b6390541a673f40e5fbc600118_thumbnail_600x.webp']
https://us.shein.com/SHEIN-X-PUTRI-ADIF-Allover-Print-Draped-Crop-Top-Drawstring-Side-Asymmetrical-Hem-Skirt-p-9002682-cat-1780.html?mallCode=1;SHEIN X PUTRI ADIF Allover Print Draped Crop Top & Drawstring Side Asymmetrical Hem Skirt; SKU: sw2110156881144744;$24.00;XS(2),S(4),M(6),L(8/10);SHEIN X PUTRI ADIF;[{'Color': 'Multicolor'}, {'Style': 'Sexy'}, {'Pattern Type': 'Graphic'}, {'Details': 'Ruched'}, {'Top Type': 'Camisole'}, {'Bottom Type': 'Skirt'}, {'Tops & Skirts Material': 'Fabric'}, {'Tops & Skirts Composition': '95% Polyester, 5% Elastane'}, {'Neckline': 'Cowl Neck'}, {'Sleeve Length': 'Sleeveless'}, {'Fit Type': 'Slim Fit'}, {'Fabric': 'Slight Stretch'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/03/10/16468896861420d64b9de54abfd3f6262af46d0411_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/16468896901e6ed80c74a1a83618ffd0a42fa09451_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/164688968459308cc37bbc1b8198ca6d338414db80_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/16468896861420d64b9de54abfd3f6262af46d0411_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/1646889687dec3bdd4483be026116b5b205e59c984_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/1646889688bad2072119b6091573597eaf9fc40077_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/16468896912c9b91ecbf8c850f7c0b4f236ce919dd_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/16468896861420d64b9de54abfd3f6262af46d0411_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/10/16468896901e6ed80c74a1a83618ffd0a42fa09451_thumbnail_600x.webp']
https://us.shein.com/SHEIN-Drawstring-Backless-Crop-Halter-Top-p-2755475-cat-1779.html?mallCode=1;SHEIN Drawstring Backless Crop Halter Top; SKU: swvest07210524245;$1.75;XS (2),S (4),M (6),L (8/10),XL (12);;[{'Color': 'Pink'}, {'Style': 'Sexy'}, {'Pattern Type': 'Plain'}, {'Details': 'Criss Cross, Backless, Ruched, Tie Back'}, {'Length': 'Crop'}, {'Type': 'Halter'}, {'Neckline': 'Halter'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '96% Polyester, 4% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Belt': 'No'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2021/07/07/1625632545d3eb4fa05334d6ba9408dfde1ed13c27_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/07/16256325418e328c57cb96f7d0852e6f38d6a53c6c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/07/1625632543a5c2bfd48b27d12e85cc8b31e26b18fe_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/07/1625632545d3eb4fa05334d6ba9408dfde1ed13c27_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/07/1625632546d1f569d1588203fe2da737d54d463e6a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/07/162563254870b12fb84d3bcf6bad4e8d90deec5844_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/07/1625632545d3eb4fa05334d6ba9408dfde1ed13c27_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/07/16256325418e328c57cb96f7d0852e6f38d6a53c6c_thumbnail_600x.webp']
https://us.shein.com/4pcs-Anti-fog-Swimming-Goggles-Set-p-10154929-cat-3849.html?mallCode=1;4pcs Anti-fog Swimming Goggles Set; SKU: st2203284321312501;$4.00;one-size;SHENYWYU Sports;[{'Color': 'Black'}, {'Type': 'Ordinary Swimming Goggles'}, {'Pattern Type': 'Plain'}, {'Activity': 'Swim'}, {'Sports Glasses Material': 'TPE'}];['https://img.ltwebstatic.com/images3_pi/2022/03/28/1648453426db143a573d06000761540b27db6d96d8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/28/1648453415dc2ac6d2f2eaadfc40619e9dd27d460d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/28/1648453416a7a1c090b67a82f45618faccd33e6393_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/28/1648453426db143a573d06000761540b27db6d96d8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/28/1648453415dc2ac6d2f2eaadfc40619e9dd27d460d_thumbnail_600x.webp']
https://us.shein.com/Zip-Side-Faux-Suede-Ruffle-Trim-Wedge-Boots-p-11986755-cat-3181.html?mallCode=1;Zip Side Faux Suede Ruffle Trim Wedge Boots; SKU: sx2211011386323635;$31.50;CN35 (US5.5),CN36 (US6),CN37 (US6.5),CN38 (US7),CN39 (US7.5),CN40 (US8),CN41 (US8.5),CN42 (US9.5),CN43 (US10);CDMuguo Shoes;[{'Color': 'Black'}, {'Style': 'Elegant'}, {'Pattern Type': 'Plain'}, {'Heel Height': 'Mid Heel  (7cm/2.8inch)'}, {'Toe': 'Round Toe'}, {'Heels': 'Hidden Wedge'}, {'Closure Type': 'Side zipper'}, {'Boots Height Type': 'Mid Calf  Boots'}, {'Upper Material': 'Suedette'}, {'Lining Material': 'Fabric'}, {'Insole Material': 'Fabric'}, {'Outsole Material': 'Rubber'}];['https://img.ltwebstatic.com/images3_pi/2022/11/07/1667806186f8a0f27daf8d08ae0c8575f2faa858e0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/07/16678061812e654bdf74d735d28fdebee6b18df9c0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/07/1667806183dff8fe4546af00b00f0b5315b520c132_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/07/16678061843f84f4e8c68555f02d3e15e20911439c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/07/1667806185e3c580c9a37ba5c3fc08240ed956b93c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/07/1667806186f8a0f27daf8d08ae0c8575f2faa858e0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/07/16678061812e654bdf74d735d28fdebee6b18df9c0_thumbnail_600x.webp']
https://us.shein.com/CUCCOO-Trending-Minimalist-Side-Zip-Boots-p-11521699-cat-1748.html?mallCode=1;CUCCOO Trending Minimalist Side Zip Boots; SKU: sx2208266915847063;$31.63;EUR36 (US6),EUR37 (US6.5),EUR38 (US7.5),EUR39 (US8),EUR40 (US9),EUR41 (US9.5);Cuccoo;[{'Closure Type': 'Side zipper'}, {'Type': 'Classic Boots'}, {'Color': 'Black'}, {'Pattern Type': 'Plain'}, {'Heel Height': 'Low Heel  (3.3cm/1.3inch)'}, {'Toe': 'Point Toe'}, {'Heels': 'Chunky'}, {'Boots Height Type': 'Ankle Boots'}, {'Style': 'Elegant'}, {'Upper Material': 'PU Leather'}, {'Lining Material': 'Fabric'}, {'Insole Material': 'PU Leather'}, {'Outsole Material': 'Rubber'}];['https://img.ltwebstatic.com/images3_pi/2022/09/27/16642471935eb2ab0a7f85cd51d558ec1945f72847_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/27/1664247191bb638909d038910f31ded9fdc8448165_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/20/16636758615d34009853dbb192faa135d2130654ee_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/20/1663655660da343b67b7165f1f1d9b5daf84671ae8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/20/1663655662bd082c514e9c3342e97d3d8270ee96ef_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/20/1663655664497ab0cea968a8957784e8ae14f7d8cc_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/27/16642471935eb2ab0a7f85cd51d558ec1945f72847_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/27/1664247191bb638909d038910f31ded9fdc8448165_thumbnail_600x.webp']
https://us.shein.com/SHEIN-BIZwear-Mock-Neck-Graphic-Print-Dress-p-11447269-cat-1727.html?mallCode=1;SHEIN BIZwear Mock Neck Graphic Print Dress; SKU: sw2207085913592698;$10.50;XS (2),S (4),M (6),L (8/10);SHEIN BIZwear;[{'Color': 'Multicolor'}, {'Style': 'Elegant'}, {'Pattern Type': 'Graphic'}, {'Type': 'Fitted'}, {'Neckline': 'Stand Collar'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Puff Sleeve'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Pencil'}, {'Length': 'Short'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Woven Fabric'}, {'Composition': '95% Polyester, 5% Elastane'}, {'Care Instructions': 'Machine wash, do not dry clean,wash with the soft detergent'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/09/08/16626153750fc10ff9faefdf9209b0df0f2d8004b6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/1662615361866390c5cc0bdb340f058d663551bd2d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/16626153653287dec5312b6b590f546b02afac2faa_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/16626153684a2f519c1dad97d6c759b99905e6a1ca_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/1662615371ea56b81582864574991eca7a71bdf6ca_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/16626153750fc10ff9faefdf9209b0df0f2d8004b6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/1662615378801b79e5d6f61c223f2b63a4fe6eb96e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/16626153750fc10ff9faefdf9209b0df0f2d8004b6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/08/1662615361866390c5cc0bdb340f058d663551bd2d_thumbnail_600x.webp']
https://us.shein.com/Pineapple-Print-Pocket-Patched-Knot-Front-PJ-Set-p-12716385-cat-1880.html?mallCode=1;Pineapple Print Pocket Patched Knot Front PJ Set; SKU: si2212143228606787;$8.99;S (4),M (6),L (8/10),XL (12);;[{'Color': 'White'}, {'Style': 'Cute'}, {'Pattern Type': 'Fruit&Vegetable'}, {'Type': 'Short Sets'}, {'Neckline': 'Scoop Neck'}, {'Details': 'Bow, Knot'}, {'Sleeve Length': 'Short Sleeve'}, {'Number of Pieces': '2 Piece Set'}, {'Sheer': 'No'}, {'Fabric': 'Slight Stretch'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Tops & Pants Material': 'Knitted Fabric'}, {'Tops & Pants Composition': '95% Polyester, 5% Elastane'}];['https://img.ltwebstatic.com/images3_pi/2023/01/09/1673236517c261a870ab6447db9e264371329003f0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/09/16732365085656b003fd5a8d66d473640872fea4d9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/09/1673236509411118912042f02ec27faf27da486f3a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/09/1673236511eb17dc73309b6d4dbcff4a8b42a5bd1b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/09/1673236513b21abba107b39dc897a05716ac372563_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/09/16732365157b8c1515edacda34a9a2d13e0ddfd2fd_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/09/1673236517c261a870ab6447db9e264371329003f0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/09/16732365085656b003fd5a8d66d473640872fea4d9_thumbnail_600x.webp']
https://us.shein.com/ROMWE-PUNK-Floral-Skull-Print-Cami-Dress-Without-Arm-Sleeves-p-12960814-cat-1727.html?mallCode=1;ROMWE PUNK Floral & Skull Print Cami Dress Without Arm Sleeves; SKU: sw2212062496843917;$11.99;2 (XS),4 (S),6 (M),8/10 (L);ROMWE;[{'Color': 'Black and White'}, {'Style': 'Casual'}, {'Pattern Type': 'Floral, Halloween'}, {'Type': 'Cami'}, {'Neckline': 'Spaghetti Strap'}, {'Sleeve Length': 'Sleeveless'}, {'Waist Line': 'Natural'}, {'Hem Shaped': 'Pencil'}, {'Length': 'Short'}, {'Fit Type': 'Slim Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Knitted Fabric'}, {'Composition': '94% Polyester, 6% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Belt': 'No'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2023/02/07/1675702159b375d80177ca3ea25394edf86f687ea1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/1675702143e1c4648d71ee77be9b66e9e3516663c8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/16757021464724ff02f9caf5b58b9da368e280cdc8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/167570214993f6e960f1bee466b9c6340671fc1758_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/16757021529e7d614be83351c3e423a817d847c459_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/16757021569a6d9875fbc450e3b7a885b35f267cce_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/1675702159b375d80177ca3ea25394edf86f687ea1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/1675702159b375d80177ca3ea25394edf86f687ea1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/07/1675702143e1c4648d71ee77be9b66e9e3516663c8_thumbnail_600x.webp']
https://us.shein.com/Two-Tone-Rib-Cross-Cross-Halter-Bikini-Swimsuit-p-11678144-cat-1866.html?mallCode=1;Two Tone Rib Cross Cross Halter Bikini Swimsuit; SKU: sw2210062392473191;$11.00;S (4),M (6),L (8/12);;[{'Color': 'Multicolor'}, {'Style': 'Sexy'}, {'Pattern Type': 'Colorblock'}, {'Details': 'Criss Cross'}, {'Bottom Type': 'Bikinis'}, {'Bra Type': 'Wireless Bra'}, {'Neckline': 'Halter'}, {'Number of Pieces': '2 Piece Set'}, {'Fabric': 'High Stretch'}, {'Care Instructions': 'Machine wash, do not dry clean'}, {'Chest pad': 'Removable Padding'}, {'Bikini Bottoms & Bikini Tops Material': 'Knitted Fabric'}, {'Bikini Bottoms & Bikini Tops Composition': '95% Polyester, 5% Elastane'}, {'Bikini Bottoms & Bikini Tops Body': 'Lined'}];['https://img.ltwebstatic.com/images3_pi/2022/10/11/16654521257f6e8c7b663340b7f2837db0ed69aba5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/25/1666678024b61de7715ac4c2d844709ed62dc1fccd_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/25/16666780282390f88c1696bdaee489af98f0a5325b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/11/16654521257f6e8c7b663340b7f2837db0ed69aba5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/11/16654521167f098acbdb27d3158e357c909eb36f06_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/11/166545211906d71455a8bcd6078b687c78a6221481_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/11/16654521272745af94f16e56efbeb31c8bdb34bdf9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/11/1665452129cb6c3db328764377b00777364998a04d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/11/16654521257f6e8c7b663340b7f2837db0ed69aba5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/25/1666678024b61de7715ac4c2d844709ed62dc1fccd_thumbnail_600x.webp']
https://us.shein.com/SHEIN-X-JuJu-Lee-Lapel-Collar-Flap-Detail-Plaid-Spliced-Blazer-p-12635674-cat-1739.html?mallCode=1;SHEIN X JuJu Lee Lapel Collar Flap Detail Plaid Spliced Blazer; SKU: sw2210194455620355;$22.25;XS (2),S (4),M (6),L (8/10);SHEIN X JuJu Lee;[{'Color': 'Multicolor'}, {'Style': 'Casual'}, {'Pattern Type': 'Tartan'}, {'Details': 'Button, Pocket'}, {'Length': 'Regular'}, {'Type': 'Regular'}, {'Neckline': 'Lapel'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Placket': 'Single Breasted'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Woven Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash, do not dry clean,wash with the soft detergent'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/12/29/1672300009ca706b3eb1d072aabd8ae5c58474749b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/29/1672300003e5ad5daaf39c83c3a972ac21de5c9f68_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/29/1672300007d92d10e37c06122f08b37f4359d2809a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/29/1672300009ca706b3eb1d072aabd8ae5c58474749b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/29/167230001211f03d6a38d18004b266a0b15560fc58_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/29/1672300015a643695e3c4bfe035d00304962690d8b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/29/1672300009ca706b3eb1d072aabd8ae5c58474749b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/29/1672300003e5ad5daaf39c83c3a972ac21de5c9f68_thumbnail_600x.webp']
https://us.shein.com/SHEIN-X-Sire-Leo-Lamar-Neon-Orange-Drop-Shoulder-Fringe-Hem-Coat-p-11366818-cat-1735.html?mallCode=1;SHEIN X Sire Leo Lamar Neon Orange Drop Shoulder Fringe Hem Coat; SKU: sw2205201575540800;$40.49;XS(2),S(4),M(6),L(8/10);SHEIN X Sire Leo Lamar;[{'Color': 'Orange'}, {'Style': 'Casual'}, {'Pattern Type': 'Striped'}, {'Type': 'Other'}, {'Details': 'Belted, Pocket, Fringe, Button Front'}, {'Neckline': 'Collar'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Drop Shoulder'}, {'Length': 'Short'}, {'Placket': 'Single Breasted'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Belt': 'Yes'}, {'Sheer': 'No'}, {'Lining': '100% Polyester'}];['https://img.ltwebstatic.com/images3_pi/2022/08/29/1661752059d5c3562f5e5864ef0dec125214c7fa05_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/29/1661752051be555c315df84dbd65431e0ca151f743_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/29/16617520539bd70bb420347d806681a92faa9d7005_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/29/16617520562b5439ac63e7d9dacd97777c3c7854f6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/29/1661752059d5c3562f5e5864ef0dec125214c7fa05_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/29/16617520611939e38929d3085231e2bb1cbe1e1cd8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/29/1661752059d5c3562f5e5864ef0dec125214c7fa05_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/29/1661752051be555c315df84dbd65431e0ca151f743_thumbnail_600x.webp']
https://us.shein.com/SHEIN-EZwear-Solid-Hook-Eye-Curved-Hem-Shirt-p-12760662-cat-1733.html?mallCode=1;SHEIN EZwear Solid Hook & Eye Curved Hem Shirt; SKU: sw2211104455424542;$11.00;XS(2),S(4),M(6),L(8/10);SHEIN EZwear;[{'Color': 'White'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Type': 'Shirt'}, {'Neckline': 'Collar'}, {'Details': 'Asymmetrical, Button Front'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Hem Shaped': 'Asymmetrical'}, {'Length': 'Crop'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Woven Fabric'}, {'Composition': '92% Polyester, 8% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'Semi-Sheer'}];['https://img.ltwebstatic.com/images3_pi/2023/01/13/16735945697a7d945c3fdd4f96871a0bebd0ff696b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/13/16735945797166b8689b93c9b801a11bec2cfb7229_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/13/1673594566d8bfc5e67b1213965883497c4fc3c87f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/13/16735945738ce92e55a692e9f4bc685d2e0d6e778b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/13/16735945760bd8ef74fdeec5f3d7bf0ba0e1712a32_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/13/1673594562acadb6526142b5a7b4fd0dd9b70aa199_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/13/16735945697a7d945c3fdd4f96871a0bebd0ff696b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/13/16735945797166b8689b93c9b801a11bec2cfb7229_thumbnail_600x.webp']
https://us.shein.com/Ruffle-Hem-Halter-Neck-Smock-Dress-p-12610753-cat-1727.html?mallCode=1;Ruffle Hem Halter Neck Smock Dress; SKU: sw2211179061869179;$16.49;S(4),M(6),L(8/10),XL(12);;[{'Color': 'White'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Details': 'Frill, Ruffle Hem, Tie Back'}, {'Type': 'Smock'}, {'Neckline': 'Halter'}, {'Sleeve Length': 'Sleeveless'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Flounce'}, {'Length': 'Short'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Woven Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash, do not dry clean'}, {'Sheer': 'Semi-Sheer'}, {'Lining': '100% Polyester'}];['https://img.ltwebstatic.com/images3_pi/2022/12/27/1672130005dde153e912b1dcc46eb4547929eab3d8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672129989666e9191de9ad2384a89ada3e8db6e1e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/16721299957d0f8b72bebdfc5c43173d194f95328d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/16721300000afcad6d4ddbd0fdae0a84fca197cab9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672130005dde153e912b1dcc46eb4547929eab3d8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672130009f01b7f1986d35e012a82600f424f3af0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/16721300113adec273cc1045d8b52075a4e59c4f3a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672130005dde153e912b1dcc46eb4547929eab3d8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672129989666e9191de9ad2384a89ada3e8db6e1e_thumbnail_600x.webp']
